CISP,mes_ano,munic,roubo_veiculo,furto_veiculos,recuperacao_veiculos
18,2021m09,Rio de Janeiro,24,5,2
18,2021m10,Rio de Janeiro,20,7,1
18,2021m11,Rio de Janeiro,16,7,5
18,2021m12,Rio de Janeiro,19,4,1
18,2022m01,Rio de Janeiro,17,4,0
18,2022m02,Rio de Janeiro,17,3,3
18,2022m03,Rio de Janeiro,18,15,3
18,2022m04,Rio de Janeiro,20,9,3
18,2022m05,Rio de Janeiro,16,9,1
19,2019m01,Rio de Janeiro,11,2,14
19,2019m02,Rio de Janeiro,15,5,10
19,2019m03,Rio de Janeiro,11,5,11
19,2019m04,Rio de Janeiro,18,5,15
19,2019m05,Rio de Janeiro,16,6,18
19,2019m06,Rio de Janeiro,18,7,12
19,2019m07,Rio de Janeiro,12,9,14
19,2019m08,Rio de Janeiro,9,7,9
19,2019m09,Rio de Janeiro,19,3,12
19,2019m10,Rio de Janeiro,15,2,12
19,2019m11,Rio de Janeiro,18,5,4
19,2019m12,Rio de Janeiro,12,7,8
19,2020m01,Rio de Janeiro,12,8,12
19,2020m02,Rio de Janeiro,13,4,6
19,2020m03,Rio de Janeiro,17,7,2
19,2020m04,Rio de Janeiro,14,1,6
19,2020m05,Rio de Janeiro,10,3,3
19,2020m06,Rio de Janeiro,6,4,15
19,2020m07,Rio de Janeiro,20,4,8
19,2020m08,Rio de Janeiro,11,4,3
19,2020m09,Rio de Janeiro,8,11,2
19,2020m10,Rio de Janeiro,11,3,7
19,2020m11,Rio de Janeiro,12,4,5
19,2020m12,Rio de Janeiro,25,9,8
19,2021m01,Rio de Janeiro,24,4,10
19,2021m02,Rio de Janeiro,12,2,10
19,2021m03,Rio de Janeiro,18,2,5
19,2021m04,Rio de Janeiro,25,5,6
19,2021m05,Rio de Janeiro,27,7,5
19,2021m06,Rio de Janeiro,27,14,6
19,2021m07,Rio de Janeiro,30,2,10
19,2021m08,Rio de Janeiro,29,3,3
19,2021m09,Rio de Janeiro,27,5,8
19,2021m10,Rio de Janeiro,15,6,3
19,2021m11,Rio de Janeiro,17,10,7
19,2021m12,Rio de Janeiro,23,4,6
19,2022m01,Rio de Janeiro,14,8,5
19,2022m02,Rio de Janeiro,26,15,3
19,2022m03,Rio de Janeiro,34,8,2
19,2022m04,Rio de Janeiro,26,12,3
19,2022m05,Rio de Janeiro,25,11,1
20,2019m01,Rio de Janeiro,18,6,10
20,2019m02,Rio de Janeiro,22,11,12
20,2019m03,Rio de Janeiro,30,8,8
20,2019m04,Rio de Janeiro,37,12,14
20,2019m05,Rio de Janeiro,28,11,18
20,2019m06,Rio de Janeiro,26,6,10
20,2019m07,Rio de Janeiro,28,9,15
20,2019m08,Rio de Janeiro,16,11,9
20,2019m09,Rio de Janeiro,28,6,7
20,2019m10,Rio de Janeiro,27,5,12
20,2019m11,Rio de Janeiro,45,5,10
20,2019m12,Rio de Janeiro,31,3,14
20,2020m01,Rio de Janeiro,23,10,13
20,2020m02,Rio de Janeiro,27,8,12
20,2020m03,Rio de Janeiro,35,5,15
20,2020m04,Rio de Janeiro,16,11,2
20,2020m05,Rio de Janeiro,10,4,3
20,2020m06,Rio de Janeiro,10,5,5
20,2020m07,Rio de Janeiro,16,5,1
20,2020m08,Rio de Janeiro,11,7,4
20,2020m09,Rio de Janeiro,10,6,11
20,2020m10,Rio de Janeiro,12,6,6
20,2020m11,Rio de Janeiro,30,4,8
20,2020m12,Rio de Janeiro,28,10,7
20,2021m01,Rio de Janeiro,13,10,3
20,2021m02,Rio de Janeiro,15,2,6
20,2021m03,Rio de Janeiro,23,2,2
20,2021m04,Rio de Janeiro,10,4,2
20,2021m05,Rio de Janeiro,13,3,3
20,2021m06,Rio de Janeiro,29,5,5
20,2021m07,Rio de Janeiro,17,3,4
20,2021m08,Rio de Janeiro,23,5,2
20,2021m09,Rio de Janeiro,28,4,5
20,2021m10,Rio de Janeiro,11,6,2
20,2021m11,Rio de Janeiro,14,14,4
20,2021m12,Rio de Janeiro,17,8,2
20,2022m01,Rio de Janeiro,16,6,4
20,2022m02,Rio de Janeiro,31,10,9
20,2022m03,Rio de Janeiro,37,11,6
20,2022m04,Rio de Janeiro,24,13,5
20,2022m05,Rio de Janeiro,19,10,1
21,2019m01,Rio de Janeiro,75,9,126
21,2019m02,Rio de Janeiro,61,12,126
21,2019m03,Rio de Janeiro,51,11,81
21,2019m04,Rio de Janeiro,53,8,98
21,2019m05,Rio de Janeiro,62,13,134
21,2019m06,Rio de Janeiro,42,10,141
21,2019m07,Rio de Janeiro,45,11,96
21,2019m08,Rio de Janeiro,56,14,79
21,2019m09,Rio de Janeiro,57,11,95
21,2019m10,Rio de Janeiro,62,12,58
21,2019m11,Rio de Janeiro,58,9,92
21,2019m12,Rio de Janeiro,54,13,85
21,2020m01,Rio de Janeiro,65,17,75
21,2020m02,Rio de Janeiro,73,15,83
21,2020m03,Rio de Janeiro,49,7,63
21,2020m04,Rio de Janeiro,39,21,61
21,2020m05,Rio de Janeiro,31,22,40
21,2020m06,Rio de Janeiro,27,12,54
21,2020m07,Rio de Janeiro,33,13,52
21,2020m08,Rio de Janeiro,43,16,41
21,2020m09,Rio de Janeiro,29,11,45
21,2020m10,Rio de Janeiro,29,8,67
21,2020m11,Rio de Janeiro,31,11,41
21,2020m12,Rio de Janeiro,26,8,29
21,2021m01,Rio de Janeiro,30,21,46
21,2021m02,Rio de Janeiro,34,15,40
21,2021m03,Rio de Janeiro,30,17,47
21,2021m04,Rio de Janeiro,29,17,31
21,2021m05,Rio de Janeiro,28,14,38
21,2021m06,Rio de Janeiro,33,10,45
21,2021m07,Rio de Janeiro,27,18,34
21,2021m08,Rio de Janeiro,35,19,43
21,2021m09,Rio de Janeiro,50,17,56
21,2021m10,Rio de Janeiro,49,27,57
21,2021m11,Rio de Janeiro,33,16,60
21,2021m12,Rio de Janeiro,52,12,48
21,2022m01,Rio de Janeiro,58,19,35
21,2022m02,Rio de Janeiro,50,19,42
21,2022m03,Rio de Janeiro,82,22,41
21,2022m04,Rio de Janeiro,74,26,44
21,2022m05,Rio de Janeiro,81,20,50
22,2019m01,Rio de Janeiro,40,31,29
22,2019m02,Rio de Janeiro,34,25,18
22,2019m03,Rio de Janeiro,45,16,24
22,2019m04,Rio de Janeiro,36,20,20
22,2019m05,Rio de Janeiro,49,31,23
22,2019m06,Rio de Janeiro,45,20,21
22,2019m07,Rio de Janeiro,35,13,28
22,2019m08,Rio de Janeiro,43,18,22
22,2019m09,Rio de Janeiro,44,13,25
22,2019m10,Rio de Janeiro,56,17,24
22,2019m11,Rio de Janeiro,51,12,21
22,2019m12,Rio de Janeiro,45,14,36
22,2020m01,Rio de Janeiro,41,11,12
22,2020m02,Rio de Janeiro,45,19,15
22,2020m03,Rio de Janeiro,27,12,26
22,2020m04,Rio de Janeiro,30,13,6
22,2020m05,Rio de Janeiro,29,13,11
22,2020m06,Rio de Janeiro,31,15,26
22,2020m07,Rio de Janeiro,31,17,25
22,2020m08,Rio de Janeiro,18,20,23
22,2020m09,Rio de Janeiro,13,12,13
22,2020m10,Rio de Janeiro,16,14,14
22,2020m11,Rio de Janeiro,13,11,20
22,2020m12,Rio de Janeiro,21,20,19
22,2021m01,Rio de Janeiro,21,20,22
22,2021m02,Rio de Janeiro,27,27,31
22,2021m03,Rio de Janeiro,14,22,23
22,2021m04,Rio de Janeiro,29,25,20
22,2021m05,Rio de Janeiro,37,23,20
22,2021m06,Rio de Janeiro,40,20,31
22,2021m07,Rio de Janeiro,21,17,20
22,2021m08,Rio de Janeiro,33,21,23
22,2021m09,Rio de Janeiro,19,29,19
22,2021m10,Rio de Janeiro,32,21,22
22,2021m11,Rio de Janeiro,24,15,22
22,2021m12,Rio de Janeiro,33,14,28
22,2022m01,Rio de Janeiro,36,12,21
22,2022m02,Rio de Janeiro,24,14,52
22,2022m03,Rio de Janeiro,24,28,17
22,2022m04,Rio de Janeiro,24,19,17
22,2022m05,Rio de Janeiro,35,14,38
23,2019m01,Rio de Janeiro,25,12,10
23,2019m02,Rio de Janeiro,30,12,9
23,2019m03,Rio de Janeiro,34,25,12
23,2019m04,Rio de Janeiro,26,11,9
23,2019m05,Rio de Janeiro,37,14,12
23,2019m06,Rio de Janeiro,26,11,4
23,2019m07,Rio de Janeiro,14,30,9
23,2019m08,Rio de Janeiro,22,18,8
23,2019m09,Rio de Janeiro,25,16,4
23,2019m10,Rio de Janeiro,26,18,5
23,2019m11,Rio de Janeiro,29,13,9
23,2019m12,Rio de Janeiro,29,4,8
23,2020m01,Rio de Janeiro,46,7,7
23,2020m02,Rio de Janeiro,25,7,6
23,2020m03,Rio de Janeiro,20,12,1
23,2020m04,Rio de Janeiro,12,6,1
23,2020m05,Rio de Janeiro,17,4,0
23,2020m06,Rio de Janeiro,12,9,1
23,2020m07,Rio de Janeiro,19,18,4
23,2020m08,Rio de Janeiro,22,19,3
23,2020m09,Rio de Janeiro,16,3,2
23,2020m10,Rio de Janeiro,21,11,4
23,2020m11,Rio de Janeiro,17,6,8
23,2020m12,Rio de Janeiro,20,11,3
23,2021m01,Rio de Janeiro,21,11,9
23,2021m02,Rio de Janeiro,14,8,12
23,2021m03,Rio de Janeiro,18,7,6
23,2021m04,Rio de Janeiro,17,7,10
23,2021m05,Rio de Janeiro,17,7,6
23,2021m06,Rio de Janeiro,8,6,3
23,2021m07,Rio de Janeiro,17,8,8
23,2021m08,Rio de Janeiro,16,13,3
23,2021m09,Rio de Janeiro,21,24,4
23,2021m10,Rio de Janeiro,14,9,2
23,2021m11,Rio de Janeiro,20,9,2
23,2021m12,Rio de Janeiro,14,7,5
23,2022m01,Rio de Janeiro,16,8,5
23,2022m02,Rio de Janeiro,21,4,1
23,2022m03,Rio de Janeiro,29,15,3
23,2022m04,Rio de Janeiro,30,17,3
23,2022m05,Rio de Janeiro,26,10,3
24,2019m01,Rio de Janeiro,35,7,23
24,2019m02,Rio de Janeiro,36,8,22
24,2019m03,Rio de Janeiro,47,14,33
24,2019m04,Rio de Janeiro,28,10,25
24,2019m05,Rio de Janeiro,40,14,28
24,2019m06,Rio de Janeiro,40,6,32
24,2019m07,Rio de Janeiro,25,19,24
24,2019m08,Rio de Janeiro,37,15,32
24,2019m09,Rio de Janeiro,38,14,33
24,2019m10,Rio de Janeiro,56,11,24
24,2019m11,Rio de Janeiro,36,5,8
24,2019m12,Rio de Janeiro,52,8,19
24,2020m01,Rio de Janeiro,37,5,22
24,2020m02,Rio de Janeiro,28,10,13
24,2020m03,Rio de Janeiro,30,16,15
24,2020m04,Rio de Janeiro,30,8,8
24,2020m05,Rio de Janeiro,11,9,6
24,2020m06,Rio de Janeiro,17,12,13
24,2020m07,Rio de Janeiro,18,9,9
24,2020m08,Rio de Janeiro,22,7,16
24,2020m09,Rio de Janeiro,30,2,12
24,2020m10,Rio de Janeiro,29,16,8
24,2020m11,Rio de Janeiro,28,9,22
24,2020m12,Rio de Janeiro,37,9,10
24,2021m01,Rio de Janeiro,42,8,6
24,2021m02,Rio de Janeiro,49,8,10
24,2021m03,Rio de Janeiro,46,8,12
24,2021m04,Rio de Janeiro,34,8,11
24,2021m05,Rio de Janeiro,25,8,9
24,2021m06,Rio de Janeiro,32,8,7
24,2021m07,Rio de Janeiro,34,12,3
24,2021m08,Rio de Janeiro,35,12,6
24,2021m09,Rio de Janeiro,45,10,6
24,2021m10,Rio de Janeiro,37,5,20
24,2021m11,Rio de Janeiro,21,12,12
24,2021m12,Rio de Janeiro,26,5,7
24,2022m01,Rio de Janeiro,43,15,13
24,2022m02,Rio de Janeiro,42,9,12
24,2022m03,Rio de Janeiro,32,8,9
24,2022m04,Rio de Janeiro,25,6,9
24,2022m05,Rio de Janeiro,36,12,7
25,2019m01,Rio de Janeiro,39,5,70
25,2019m02,Rio de Janeiro,34,4,34
25,2019m03,Rio de Janeiro,45,3,46
25,2019m04,Rio de Janeiro,44,2,45
25,2019m05,Rio de Janeiro,43,8,65
25,2019m06,Rio de Janeiro,23,6,41
25,2019m07,Rio de Janeiro,27,4,40
25,2019m08,Rio de Janeiro,40,4,32
25,2019m09,Rio de Janeiro,34,5,39
25,2019m10,Rio de Janeiro,45,7,42
25,2019m11,Rio de Janeiro,43,2,39
25,2019m12,Rio de Janeiro,52,4,19
25,2020m01,Rio de Janeiro,43,2,19
25,2020m02,Rio de Janeiro,26,7,17
25,2020m03,Rio de Janeiro,38,4,20
25,2020m04,Rio de Janeiro,15,5,9
25,2020m05,Rio de Janeiro,22,3,6
25,2020m06,Rio de Janeiro,26,6,15
25,2020m07,Rio de Janeiro,13,5,8
25,2020m08,Rio de Janeiro,22,5,10
25,2020m09,Rio de Janeiro,16,8,21
25,2020m10,Rio de Janeiro,15,3,27
25,2020m11,Rio de Janeiro,26,9,25
25,2020m12,Rio de Janeiro,38,3,21
25,2021m01,Rio de Janeiro,35,2,12
25,2021m02,Rio de Janeiro,17,4,22
25,2021m03,Rio de Janeiro,21,3,20
25,2021m04,Rio de Janeiro,15,12,16
25,2021m05,Rio de Janeiro,13,9,17
25,2021m06,Rio de Janeiro,10,6,10
25,2021m07,Rio de Janeiro,19,7,7
25,2021m08,Rio de Janeiro,22,7,14
25,2021m09,Rio de Janeiro,32,6,9
25,2021m10,Rio de Janeiro,25,7,10
25,2021m11,Rio de Janeiro,13,6,8
25,2021m12,Rio de Janeiro,16,3,2
25,2022m01,Rio de Janeiro,11,4,7
25,2022m02,Rio de Janeiro,19,8,11
25,2022m03,Rio de Janeiro,31,3,15
25,2022m04,Rio de Janeiro,35,9,9
25,2022m05,Rio de Janeiro,40,2,19
26,2019m01,Rio de Janeiro,9,3,21
26,2019m02,Rio de Janeiro,50,4,38
26,2019m03,Rio de Janeiro,41,6,32
26,2019m04,Rio de Janeiro,21,10,23
26,2019m05,Rio de Janeiro,33,7,26
26,2019m06,Rio de Janeiro,19,7,12
26,2019m07,Rio de Janeiro,22,12,25
26,2019m08,Rio de Janeiro,30,6,30
26,2019m09,Rio de Janeiro,25,5,18
26,2019m10,Rio de Janeiro,44,9,24
26,2019m11,Rio de Janeiro,41,8,29
26,2019m12,Rio de Janeiro,37,5,36
26,2020m01,Rio de Janeiro,24,2,28
26,2020m02,Rio de Janeiro,24,7,20
26,2020m03,Rio de Janeiro,14,3,12
26,2020m04,Rio de Janeiro,3,1,2
26,2020m05,Rio de Janeiro,8,0,3
26,2020m06,Rio de Janeiro,11,6,9
26,2020m07,Rio de Janeiro,9,5,17
26,2020m08,Rio de Janeiro,7,8,6
26,2020m09,Rio de Janeiro,19,8,10
26,2020m10,Rio de Janeiro,22,11,13
26,2020m11,Rio de Janeiro,24,4,14
26,2020m12,Rio de Janeiro,13,5,9
26,2021m01,Rio de Janeiro,32,3,4
26,2021m02,Rio de Janeiro,43,0,19
26,2021m03,Rio de Janeiro,30,3,11
26,2021m04,Rio de Janeiro,18,4,8
26,2021m05,Rio de Janeiro,8,5,7
26,2021m06,Rio de Janeiro,17,7,6
26,2021m07,Rio de Janeiro,32,9,21
26,2021m08,Rio de Janeiro,35,5,7
26,2021m09,Rio de Janeiro,27,6,14
26,2021m10,Rio de Janeiro,35,4,11
26,2021m11,Rio de Janeiro,20,6,18
26,2021m12,Rio de Janeiro,21,4,18
26,2022m01,Rio de Janeiro,21,8,7
26,2022m02,Rio de Janeiro,24,4,6
26,2022m03,Rio de Janeiro,23,6,21
26,2022m04,Rio de Janeiro,19,5,9
26,2022m05,Rio de Janeiro,26,7,10
27,2019m01,Rio de Janeiro,186,26,64
27,2019m02,Rio de Janeiro,193,46,91
27,2019m03,Rio de Janeiro,164,40,52
27,2019m04,Rio de Janeiro,139,23,54
27,2019m05,Rio de Janeiro,144,41,46
27,2019m06,Rio de Janeiro,105,35,29
27,2019m07,Rio de Janeiro,85,21,24
27,2019m08,Rio de Janeiro,97,36,34
27,2019m09,Rio de Janeiro,62,24,27
27,2019m10,Rio de Janeiro,64,29,32
27,2019m11,Rio de Janeiro,73,25,21
27,2019m12,Rio de Janeiro,70,22,23
27,2020m01,Rio de Janeiro,86,12,20
27,2020m02,Rio de Janeiro,88,29,18
27,2020m03,Rio de Janeiro,81,28,10
27,2020m04,Rio de Janeiro,60,16,23
27,2020m05,Rio de Janeiro,44,23,16
27,2020m06,Rio de Janeiro,32,28,21
27,2020m07,Rio de Janeiro,47,8,35
27,2020m08,Rio de Janeiro,36,27,20
27,2020m09,Rio de Janeiro,22,14,13
27,2020m10,Rio de Janeiro,24,13,17
27,2020m11,Rio de Janeiro,37,30,7
27,2020m12,Rio de Janeiro,25,33,16
27,2021m01,Rio de Janeiro,33,20,25
27,2021m02,Rio de Janeiro,49,19,46
27,2021m03,Rio de Janeiro,52,19,66
27,2021m04,Rio de Janeiro,50,22,63
27,2021m05,Rio de Janeiro,28,29,78
27,2021m06,Rio de Janeiro,33,34,65
27,2021m07,Rio de Janeiro,34,10,60
27,2021m08,Rio de Janeiro,47,16,70
27,2021m09,Rio de Janeiro,54,19,45
27,2021m10,Rio de Janeiro,43,9,16
27,2021m11,Rio de Janeiro,46,22,12
27,2021m12,Rio de Janeiro,54,15,7
27,2022m01,Rio de Janeiro,59,15,12
27,2022m02,Rio de Janeiro,38,37,17
27,2022m03,Rio de Janeiro,70,18,33
27,2022m04,Rio de Janeiro,70,30,37
27,2022m05,Rio de Janeiro,74,13,33
28,2019m01,Rio de Janeiro,28,8,16
28,2019m02,Rio de Janeiro,22,7,11
28,2019m03,Rio de Janeiro,18,13,18
28,2019m04,Rio de Janeiro,19,8,14
28,2019m05,Rio de Janeiro,22,11,16
28,2019m06,Rio de Janeiro,11,9,13
28,2019m07,Rio de Janeiro,20,7,10
28,2019m08,Rio de Janeiro,10,13,5
28,2019m09,Rio de Janeiro,10,9,5
28,2019m10,Rio de Janeiro,17,6,5
28,2019m11,Rio de Janeiro,23,7,6
28,2019m12,Rio de Janeiro,9,10,10
28,2020m01,Rio de Janeiro,17,9,11
28,2020m02,Rio de Janeiro,5,5,8
28,2020m03,Rio de Janeiro,19,7,6
28,2020m04,Rio de Janeiro,11,3,4
28,2020m05,Rio de Janeiro,12,2,1
28,2020m06,Rio de Janeiro,6,3,3
28,2020m07,Rio de Janeiro,9,5,6
28,2020m08,Rio de Janeiro,7,5,4
28,2020m09,Rio de Janeiro,20,2,2
28,2020m10,Rio de Janeiro,20,7,3
28,2020m11,Rio de Janeiro,21,7,5
28,2020m12,Rio de Janeiro,18,9,5
28,2021m01,Rio de Janeiro,10,7,1
28,2021m02,Rio de Janeiro,16,8,6
28,2021m03,Rio de Janeiro,23,7,7
28,2021m04,Rio de Janeiro,17,6,6
28,2021m05,Rio de Janeiro,14,3,3
28,2021m06,Rio de Janeiro,9,4,3
28,2021m07,Rio de Janeiro,18,9,7
28,2021m08,Rio de Janeiro,15,8,3
28,2021m09,Rio de Janeiro,14,5,5
28,2021m10,Rio de Janeiro,15,10,4
28,2021m11,Rio de Janeiro,12,3,7
28,2021m12,Rio de Janeiro,10,6,5
28,2022m01,Rio de Janeiro,11,9,5
28,2022m02,Rio de Janeiro,11,12,10
28,2022m03,Rio de Janeiro,25,10,4
28,2022m04,Rio de Janeiro,17,9,2
28,2022m05,Rio de Janeiro,22,16,3
29,2019m01,Rio de Janeiro,102,32,29
29,2019m02,Rio de Janeiro,83,27,43
29,2019m03,Rio de Janeiro,67,19,32
29,2019m04,Rio de Janeiro,69,13,20
29,2019m05,Rio de Janeiro,79,21,24
29,2019m06,Rio de Janeiro,64,24,13
29,2019m07,Rio de Janeiro,53,30,25
29,2019m08,Rio de Janeiro,62,20,18
29,2019m09,Rio de Janeiro,44,42,17
29,2019m10,Rio de Janeiro,55,24,28
29,2019m11,Rio de Janeiro,65,22,37
29,2019m12,Rio de Janeiro,50,28,26
29,2020m01,Rio de Janeiro,51,26,40
29,2020m02,Rio de Janeiro,46,16,16
29,2020m03,Rio de Janeiro,60,14,22
29,2020m04,Rio de Janeiro,27,8,12
29,2020m05,Rio de Janeiro,28,13,17
29,2020m06,Rio de Janeiro,35,20,19
29,2020m07,Rio de Janeiro,35,9,25
29,2020m08,Rio de Janeiro,30,16,10
29,2020m09,Rio de Janeiro,33,16,14
29,2020m10,Rio de Janeiro,30,17,9
29,2020m11,Rio de Janeiro,48,16,24
29,2020m12,Rio de Janeiro,47,24,20
29,2021m01,Rio de Janeiro,47,14,11
29,2021m02,Rio de Janeiro,48,22,13
29,2021m03,Rio de Janeiro,45,12,12
29,2021m04,Rio de Janeiro,48,8,28
29,2021m05,Rio de Janeiro,33,17,29
29,2021m06,Rio de Janeiro,56,18,35
29,2021m07,Rio de Janeiro,61,20,21
29,2021m08,Rio de Janeiro,64,24,12
29,2021m09,Rio de Janeiro,52,24,16
29,2021m10,Rio de Janeiro,54,16,16
29,2021m11,Rio de Janeiro,47,16,12
29,2021m12,Rio de Janeiro,47,11,7
29,2022m01,Rio de Janeiro,46,22,20
29,2022m02,Rio de Janeiro,55,15,5
29,2022m03,Rio de Janeiro,51,30,15
29,2022m04,Rio de Janeiro,55,34,17
29,2022m05,Rio de Janeiro,62,31,15
30,2019m01,Rio de Janeiro,37,21,34
30,2019m02,Rio de Janeiro,32,16,29
30,2019m03,Rio de Janeiro,29,11,41
30,2019m04,Rio de Janeiro,47,14,29
30,2019m05,Rio de Janeiro,41,23,31
30,2019m06,Rio de Janeiro,38,19,24
30,2019m07,Rio de Janeiro,25,16,29
30,2019m08,Rio de Janeiro,26,18,32
30,2019m09,Rio de Janeiro,36,15,37
30,2019m10,Rio de Janeiro,39,22,31
30,2019m11,Rio de Janeiro,49,17,37
30,2019m12,Rio de Janeiro,46,21,25
30,2020m01,Rio de Janeiro,27,18,35
30,2020m02,Rio de Janeiro,31,10,26
30,2020m03,Rio de Janeiro,35,9,30
30,2020m04,Rio de Janeiro,38,11,23
30,2020m05,Rio de Janeiro,29,16,28
30,2020m06,Rio de Janeiro,27,12,18
30,2020m07,Rio de Janeiro,26,12,13
30,2020m08,Rio de Janeiro,24,13,20
30,2020m09,Rio de Janeiro,30,15,26
30,2020m10,Rio de Janeiro,30,7,9
30,2020m11,Rio de Janeiro,43,10,11
30,2020m12,Rio de Janeiro,35,9,16
30,2021m01,Rio de Janeiro,43,18,22
30,2021m02,Rio de Janeiro,50,22,27
30,2021m03,Rio de Janeiro,53,20,24
30,2021m04,Rio de Janeiro,46,27,19
30,2021m05,Rio de Janeiro,18,18,9
30,2021m06,Rio de Janeiro,27,8,9
30,2021m07,Rio de Janeiro,35,20,7
30,2021m08,Rio de Janeiro,28,15,13
30,2021m09,Rio de Janeiro,18,10,5
30,2021m10,Rio de Janeiro,14,8,4
30,2021m11,Rio de Janeiro,25,10,4
30,2021m12,Rio de Janeiro,24,16,3
30,2022m01,Rio de Janeiro,20,19,3
30,2022m02,Rio de Janeiro,24,23,4
30,2022m03,Rio de Janeiro,30,14,5
30,2022m04,Rio de Janeiro,44,19,3
30,2022m05,Rio de Janeiro,35,21,5
31,2019m01,Rio de Janeiro,100,17,98
31,2019m02,Rio de Janeiro,96,13,62
31,2019m03,Rio de Janeiro,81,16,77
31,2019m04,Rio de Janeiro,73,20,82
31,2019m05,Rio de Janeiro,100,21,88
31,2019m06,Rio de Janeiro,100,20,79
31,2019m07,Rio de Janeiro,110,16,100
31,2019m08,Rio de Janeiro,86,13,67
31,2019m09,Rio de Janeiro,68,18,54
31,2019m10,Rio de Janeiro,96,16,78
31,2019m11,Rio de Janeiro,105,15,72
31,2019m12,Rio de Janeiro,100,24,91
31,2020m01,Rio de Janeiro,121,14,103
31,2020m02,Rio de Janeiro,113,7,75
31,2020m03,Rio de Janeiro,79,8,88
31,2020m04,Rio de Janeiro,55,11,53
31,2020m05,Rio de Janeiro,52,9,50
31,2020m06,Rio de Janeiro,60,11,45
31,2020m07,Rio de Janeiro,51,13,51
31,2020m08,Rio de Janeiro,48,10,48
31,2020m09,Rio de Janeiro,55,5,47
31,2020m10,Rio de Janeiro,76,11,53
31,2020m11,Rio de Janeiro,85,8,35
31,2020m12,Rio de Janeiro,110,11,36
31,2021m01,Rio de Janeiro,90,13,43
31,2021m02,Rio de Janeiro,88,11,71
31,2021m03,Rio de Janeiro,82,15,77
31,2021m04,Rio de Janeiro,51,12,39
31,2021m05,Rio de Janeiro,37,10,24
31,2021m06,Rio de Janeiro,33,10,12
31,2021m07,Rio de Janeiro,46,14,13
31,2021m08,Rio de Janeiro,60,15,8
31,2021m09,Rio de Janeiro,61,8,38
31,2021m10,Rio de Janeiro,31,7,41
31,2021m11,Rio de Janeiro,38,16,41
31,2021m12,Rio de Janeiro,33,7,31
31,2022m01,Rio de Janeiro,32,9,25
31,2022m02,Rio de Janeiro,29,10,15
31,2022m03,Rio de Janeiro,48,16,27
31,2022m04,Rio de Janeiro,38,17,19
31,2022m05,Rio de Janeiro,53,10,20
32,2019m01,Rio de Janeiro,36,17,31
32,2019m02,Rio de Janeiro,30,13,36
32,2019m03,Rio de Janeiro,57,11,36
32,2019m04,Rio de Janeiro,53,18,45
32,2019m05,Rio de Janeiro,41,17,35
32,2019m06,Rio de Janeiro,35,10,30
32,2019m07,Rio de Janeiro,29,23,33
32,2019m08,Rio de Janeiro,37,19,32
32,2019m09,Rio de Janeiro,25,15,27
32,2019m10,Rio de Janeiro,29,13,20
32,2019m11,Rio de Janeiro,20,10,15
32,2019m12,Rio de Janeiro,35,20,23
32,2020m01,Rio de Janeiro,35,27,26
32,2020m02,Rio de Janeiro,31,21,28
32,2020m03,Rio de Janeiro,15,12,12
32,2020m04,Rio de Janeiro,19,8,11
32,2020m05,Rio de Janeiro,20,9,13
32,2020m06,Rio de Janeiro,15,10,18
32,2020m07,Rio de Janeiro,20,15,12
32,2020m08,Rio de Janeiro,18,27,26
32,2020m09,Rio de Janeiro,21,19,36
32,2020m10,Rio de Janeiro,39,23,16
32,2020m11,Rio de Janeiro,37,30,19
32,2020m12,Rio de Janeiro,22,12,28
32,2021m01,Rio de Janeiro,26,18,16
32,2021m02,Rio de Janeiro,23,10,24
32,2021m03,Rio de Janeiro,23,23,24
32,2021m04,Rio de Janeiro,31,15,19
32,2021m05,Rio de Janeiro,30,22,32
32,2021m06,Rio de Janeiro,26,17,19
32,2021m07,Rio de Janeiro,36,17,21
32,2021m08,Rio de Janeiro,28,20,24
32,2021m09,Rio de Janeiro,33,20,22
32,2021m10,Rio de Janeiro,32,23,19
32,2021m11,Rio de Janeiro,29,21,18
32,2021m12,Rio de Janeiro,30,12,17
32,2022m01,Rio de Janeiro,27,16,16
32,2022m02,Rio de Janeiro,22,12,24
32,2022m03,Rio de Janeiro,29,23,17
32,2022m04,Rio de Janeiro,20,15,22
32,2022m05,Rio de Janeiro,20,12,17
33,2019m01,Rio de Janeiro,124,36,45
33,2019m02,Rio de Janeiro,107,35,46
33,2019m03,Rio de Janeiro,137,34,52
33,2019m04,Rio de Janeiro,96,36,66
33,2019m05,Rio de Janeiro,97,30,49
33,2019m06,Rio de Janeiro,68,43,37
33,2019m07,Rio de Janeiro,101,59,55
33,2019m08,Rio de Janeiro,97,46,57
33,2019m09,Rio de Janeiro,82,52,69
33,2019m10,Rio de Janeiro,123,53,64
33,2019m11,Rio de Janeiro,95,41,58
33,2019m12,Rio de Janeiro,99,20,45
33,2020m01,Rio de Janeiro,147,21,59
33,2020m02,Rio de Janeiro,151,35,60
33,2020m03,Rio de Janeiro,130,18,55
33,2020m04,Rio de Janeiro,118,25,40
33,2020m05,Rio de Janeiro,95,31,41
33,2020m06,Rio de Janeiro,72,24,33
33,2020m07,Rio de Janeiro,66,16,30
33,2020m08,Rio de Janeiro,55,27,42
33,2020m09,Rio de Janeiro,66,18,31
33,2020m10,Rio de Janeiro,70,25,36
33,2020m11,Rio de Janeiro,87,23,54
